"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5912_1",40.6344383032412,1.17833372775969,0.563802712371816,2.0899752730927,0.0366200209675375,0.286743806156304
"728_1",70.3236290310069,1.2585732868093,0.603094086178986,2.08686060044664,0.0369007372821817,0.2881612552994
"1230_1",30.7784476488679,1.35189878103179,0.647862287757226,2.08670701564032,0.0369146267135613,0.2881612552994
"6603_1",102.805125223238,0.972153418040038,0.466513342925543,2.08387055329133,0.0371719435148155,0.289724180328992
"5191_1",195.759604758607,0.881767504610392,0.423512349542585,2.0820349289997,0.0373392793816284,0.289794709655792
"4290_1",115.256841599887,0.614945282874148,0.295291937254757,2.08249940242566,0.0372968774147727,0.289794709655792
"4160_1",5.24441705415743,-1.73818973237936,0.834908685145064,-2.08189202400901,0.0373523334873646,0.289794709655792
"3261_1",9.41425751584686,2.46795439884699,1.1867687635663,2.07955793463139,0.0375660987029298,0.2910082210972
"5849_1",25.8842939023616,1.14875366901869,0.554593524349312,2.07134345891703,0.0383267106912894,0.296447759218906
"162_1",53.4344688662024,2.08985850447124,1.00941236624897,2.07037141048438,0.0384175769872071,0.296698303855539
"1424_1",74.6748138893029,-1.24091390021507,0.599561545381675,-2.06970228456717,0.0384802326893506,0.296730548124263
"4973_1",18.0818862062545,0.841228470645856,0.406685954862408,2.06849649118191,0.0385933602172616,0.29715130461667
"4542_1",44.0522025716969,2.22641932416765,1.07737690407662,2.06651851895398,0.0387795456283496,0.298132446239767
"4127_1",19.3225848390711,0.996806310030104,0.48294312310439,2.06402423461912,0.0390154186676591,0.298588588717499
"3049_1",17.5569991562756,0.974383073686837,0.471995786026649,2.06438934950962,0.0389808154768468,0.298588588717499
"1911_1",28.6496538388389,1.0743456397492,0.520279221956061,2.06494050581157,0.0389286298820308,0.298588588717499
"4764_1",69.1802739243108,1.1840831021618,0.573976028991838,2.06294869881864,0.0391175025489229,0.298918987851257
"1551_1",149.037011002227,-0.69903442201061,0.339366387369291,-2.05982220994072,0.0394155405100255,0.300743537665969
"3572_1",34.0952195295081,-0.857602939013483,0.416868525517985,-2.05725039554823,0.0396621461848764,0.302170765378473
"6509_1",79.0023605028953,1.50583768218674,0.733578146178251,2.05272974669673,0.0400987953772638,0.304582766084186
"3770_1",9.21008131550688,1.50465492173081,0.732908197623696,2.05299234830412,0.0400733196150349,0.304582766084186
"6760_1",17.697690606391,1.66122846492961,0.809800395165185,2.0514048583426,0.0402275363276752,0.305103915286433
"1710_1",55.3338168017534,-1.26910893746363,0.618933651622919,-2.05047654806921,0.0403179500364535,0.305333251470097
"5616_1",103.209662558163,-0.647110620692548,0.316155716943538,-2.04680980293048,0.0406767627892273,0.30713377141747
"2198_1",191.570952811634,3.07023553661446,1.49967671563024,2.04726492357667,0.040632079918102,0.30713377141747
"4190_1",53.4292138369388,0.820741737605971,0.401553888937888,2.04391430444575,0.0409620137501556,0.308309774210207
"352_1",422.221949469667,1.13905335663541,0.557435796503876,2.04338035658872,0.0410148004714012,0.308309774210207
"2187_1",28.1670476246593,1.16503704717707,0.569895205352153,2.04430048934551,0.0409238709348773,0.308309774210207
"6450_1",12.7226996449132,-1.16182850633299,0.568823373879555,-2.04251189329467,0.0411007808946373,0.30849905659673
"6546_1",11.8783570226043,1.42525288780959,0.698613956778213,2.04011510789508,0.0413388623115914,0.30982775091435
"5407_1",48.4817831176411,1.24749533777174,0.613078967471871,2.03480367776436,0.0418706308777185,0.312925306364938
"2091_1",51.6540824525436,1.85069817674271,0.910090687545792,2.03353160522213,0.0419988438381006,0.312925306364938
"1939_1",5.85334427910088,1.45698888456101,0.71626514280865,2.03414740922307,0.0419367351515653,0.312925306364938
"1464_1",28.1576638622996,1.0195120692106,0.501275964645656,2.03383393802109,0.0419683414723725,0.312925306364938
"296_1",7.12168274271435,1.67181646487335,0.823740373412339,2.02954294682421,0.0424030192940533,0.314965030422843
"2154_1",32.8445194853115,1.08008783789647,0.532420298790691,2.02863760143955,0.0424952157411363,0.314965030422843
"1758_1",5.83131237358403,-1.76755998279338,0.870860052350567,-2.02967167689286,0.042389923731318,0.314965030422843
"1120_1",53.2439978378124,0.969446874000556,0.477940108088146,2.02838568597755,0.0425208998501473,0.314965030422843
"5548_1",15.9470723281602,1.00627101149104,0.496695546415802,2.02593121430699,0.0427718339987289,0.315442275740626
"4147_1",81.478450935494,1.25056506574948,0.616936924459109,2.0270549811002,0.0426567901668084,0.315442275740626
"1383_1",21.6615091589291,1.3638913937918,0.673157015514157,2.0261118317991,0.0427533258975568,0.315442275740626
"907_1",25.613284135846,-1.01917133433568,0.503810479814695,-2.02292603105544,0.0430807742870043,0.316799780771391
"2423_1",18.9846285384005,1.07209203079794,0.529865569779631,2.02332835334785,0.0430393055283546,0.316799780771391
"6097_1",76.2924080016382,1.6951897387343,0.839228382692363,2.01993852173576,0.0433897648966151,0.318610227330572
"615_1",57.8745072108386,3.10690517900549,1.53881698157726,2.01902189552196,0.0434849438052423,0.318847694895664
"6554_1",9.54852840197712,1.67651497833788,0.831030511661821,2.01739280906226,0.0436545371041262,0.319629323616647
"5744_1",20.8387645369893,1.25765164149077,0.6244643116507,2.01396880178198,0.0440128090962343,0.320081336226355
"5308_1",58.6066362798469,-0.793916846223817,0.394485900332065,-2.01253541775644,0.0441635270537218,0.320081336226355
"5282_1",27.0614757414468,-1.51592668359937,0.753810456928317,-2.01101837957593,0.0443235153944324,0.320081336226355
"4518_1",10.4017448271594,1.52063273629901,0.755771605575687,2.01202681482154,0.0442171104183367,0.320081336226355
"4091_1",15.173898980186,1.70840058625519,0.847540498691416,2.01571557806727,0.0438297257017481,0.320081336226355
"3980_1",31.6612890082011,1.09542886607466,0.544193350301749,2.01294055773974,0.0441208831549742,0.320081336226355
"3434_1",7.75542654291921,-1.09579070574089,0.544577520280736,-2.01218497813865,0.0442004414012338,0.320081336226355
"3235_1",34.9234576410098,0.972101454954887,0.483241860016183,2.0116250999496,0.0442594714717959,0.320081336226355
"2869_1",7.60529390499624,1.8298617346493,0.910018972421294,2.01079514834792,0.0443470988110224,0.320081336226355
"1147_1",95.1331308967756,1.06508328118213,0.529477106282153,2.01157570090398,0.0442646829923534,0.320081336226355
"6607_1",60.9568453739743,-0.866783920234405,0.432434652571527,-2.00442752466752,0.0450242833087832,0.322258228358726
"640_1",22.869460684361,1.18089277117598,0.589353349162292,2.00370927365477,0.0451012122954942,0.322258228358726
"5071_1",57.1201794079147,1.47884286048978,0.737444673583964,2.00536109821315,0.0449244573855235,0.322258228358726
"4693_1",65.6403579804711,1.15337802147901,0.575770390873771,2.00319092430001,0.0451567994408857,0.322258228358726
"4479_1",87.6225580021283,3.24983453071205,1.61985147877617,2.0062546309291,0.0448290878586544,0.322258228358726
"3201_1",5.4909891946568,1.52039178966243,0.758124689941278,2.00546402172998,0.044913463326499,0.322258228358726
"2780_1",71.7399009264772,1.48625530509851,0.740818932775875,2.00623288544943,0.0448314067925297,0.322258228358726
"1246_1",34.4363099679803,0.945000910221817,0.471582228877909,2.00389423594347,0.0450813911390444,0.322258228358726
"4387_1",7.33212189340387,1.40242330139129,0.701286120294275,1.99978761992724,0.0455232019782261,0.324416751176291
"6380_1",15.6315896291342,1.45058968945438,0.725841029661806,1.99849502876719,0.0456630183557375,0.324501617838952
"2824_1",6.63176590076061,1.4246064745047,0.71268397832586,1.99893152902243,0.0456157627992073,0.324501617838952
"2902_1",41.8130660483256,0.887536082809995,0.444549021650844,1.99648641563557,0.0458810029378381,0.325594697771455
"3819_1",299.109835439489,-0.623996577755763,0.312888659921756,-1.99430870365134,0.0461183286669834,0.326821787229433
"366_1",119.69679243078,0.939655036357112,0.471713270881366,1.99200466546431,0.0463705459918688,0.327970361206949
"1786_1",125.581365449572,-0.991443703522181,0.497800639391969,-1.99164811184888,0.0464096805964898,0.327970361206949
"249_1",43.027459413492,-1.46074267407162,0.734921285666789,-1.98761786134184,0.0468539693748021,0.330649569690884
"6721_1",188.325529207163,1.33890550189855,0.673985728497386,1.98654874322572,0.0469724261537885,0.33102512542267
"4525_1",26.7552867847256,1.34498071633235,0.677381427506435,1.98555889151474,0.0470823248535069,0.331040424877716
"3768_1",61.699302549532,-0.999379504002265,0.503524675876283,-1.98476768246372,0.047170324632753,0.331040424877716
"1646_1",140.471197801586,1.28793718406999,0.648901436609499,1.98479632099359,0.0471671369894743,0.331040424877716
"3454_1",30.3462436569546,1.83110185590598,0.923396563006667,1.98300700832558,0.047366646712522,0.331959068258753
"940_1",29.6273577134126,1.07627134820924,0.542970579936733,1.9821909104811,0.0474578776135733,0.332139684153477
"3023_1",15.7596826437609,1.00209883090969,0.505783073890822,1.98128186299489,0.0475596731775956,0.332393638709532
"6187_1",5.417068388679,1.96549813063922,0.992998742142605,1.9793561131792,0.0477759259869692,0.332987703925662
"4516_1",4.23113048203365,1.46424188210436,0.739622497795156,1.97971517425352,0.0477355425195814,0.332987703925662
"843_1",17.6324206000077,-0.883186421641156,0.446585712081703,-1.97764146444429,0.0479691680846692,0.333149125913146
"5873_1",110.952381918249,1.46182958893979,0.739294272951071,1.97733114190719,0.0480042117483702,0.333149125913146
"4395_1",29.6797189749284,1.53708698477104,0.777554449162469,1.97682231312121,0.0480617185984278,0.333149125913146
"3652_1",64.8468818542224,0.929548371937032,0.470056434647816,1.97752504469699,0.0479823124484362,0.333149125913146
"3621_1",10.0156306548724,-1.91943597704483,0.972047392969024,-1.97463209194163,0.0483099144233587,0.334412695476292
"1883_1",7.50156277335238,-1.48835047806997,0.754037384973126,-1.9738417586855,0.0483997389177211,0.334578031700976
"6279_1",48.034835699853,1.05866544493099,0.536966182751599,1.97156818983651,0.0486589215270191,0.335455662809912
"1565_1",7.34173181439408,-1.3916443035111,0.705705125883489,-1.97199120775673,0.0486106102205656,0.335455662809912
"6075_1",57.4842000515668,1.9254199403035,0.97751729171111,1.96970422582819,0.0488722783990369,0.336013469643243
"1336_1",17.7669066597419,1.01112996231288,0.513257310721743,1.97002544569902,0.0488354543636063,0.336013469643243
"5052_1",243.883381293517,-0.813170558491713,0.413254841066186,-1.96772179702422,0.0491000564509262,0.337122715063599
"6766_1",21.6558592048176,2.47451011404672,1.25840051292142,1.96639312256958,0.0492532172596613,0.337155781398361
"3961_1",15.1935723195225,-1.06784122672888,0.543167640461292,-1.96595148013972,0.0493042155690942,0.337155781398361
"2651_1",21.3934538703335,1.41021495376091,0.716932182190956,1.96701304362049,0.0491817070438885,0.337155781398361
"5418_1",14.2117648428403,0.938855207347107,0.477890185926435,1.96458356960616,0.0494624551698681,0.33758318566894
"3812_1",96.6618403777765,1.53837028016178,0.783180003861475,1.96426143744328,0.0494997812648189,0.33758318566894
"3109_1",28.2090103934147,-1.09288229433015,0.556585972299143,-1.96354624212982,0.049582736840633,0.337695042589761
"845_1",29.9953116283748,-1.54442127332336,0.787711612884798,-1.96064301714088,0.0499206805845848,0.339233095309889
"5736_1",62.7514876205023,-0.902442777532257,0.460322415961476,-1.96045803167617,0.0499422787143254,0.339233095309889
"412_1",15.70315616906,-1.2830178279996,0.65538573089686,-1.95765297826039,0.0502707463142896,0.340098355731607
"3287_1",32.6282204038247,-1.19827641122531,0.61204977181341,-1.95780877047792,0.0502524559067814,0.340098355731607
"1822_1",17.04362431078,1.09530586346826,0.55941037291009,1.95796487964713,0.0502341338832947,0.340098355731607
"4605_1",10.2821132672027,1.1189516149317,0.571773822175266,1.95698293894384,0.0503494742688845,0.340177406711478
"2679_1",53.970805772471,0.856239846013402,0.437791975396596,1.95581439161312,0.0504870229086311,0.340653130636162
"5338_1",64.8679500635812,-0.945455719215681,0.483715190201232,-1.95457107481441,0.0506337181786993,0.341189224487012
"1420_1",23.3707676595036,1.44892002639056,0.741587115746444,1.95380960055132,0.0507237384743048,0.341342505329738
"1856_1",138.295947229119,-0.709997822987897,0.363580189586896,-1.95279567842958,0.0508438108324276,0.341697345912235
"4543_1",12.3336051048483,1.06319715895029,0.544772269567194,1.9516359740465,0.0509814390395657,0.342169076305233
"4839_1",91.9476490273266,1.22079846446492,0.626434561911937,1.94880445411398,0.0513187816517383,0.343539241694682
"1635_1",37.9708430436179,1.07336834604835,0.550788234801782,1.94878590032817,0.0513209982665686,0.343539241694682
"1118_1",99.4702195557299,-1.06028019074611,0.544353415651471,-1.94777907194206,0.051441403969682,0.343891546432367
"3804_1",16.2134293868415,1.65620889756343,0.850994691578285,1.94620355914532,0.0516302925705889,0.344700137504169
"4045_1",23.8203602048374,2.04480486839887,1.05231904000422,1.94314156702009,0.0519990558982108,0.346705925923156
"756_1",105.068267262598,1.30825825206549,0.673580890284471,1.94224371702851,0.0521076030217419,0.346973724058161
"5386_1",84.9821304045743,-1.22781146548632,0.632668120541291,-1.94068805685332,0.0522961258898979,0.34777266417476
"3228_1",115.517461030878,1.45163630255357,0.748485485195912,1.9394314669624,0.0524488220071262,0.348331574429527
"5832_1",7.01772929786827,-1.5484166173734,0.79899084215003,-1.9379654129786,0.0526274423885192,0.349060970822675
"3598_1",19.5480376383252,1.0038813947264,0.518501938347715,1.93611888496583,0.0528531420761486,0.349643862965291
"2023_1",62.9907233914669,-0.889978411095311,0.459590448381441,-1.9364597637518,0.0528114159510174,0.349643862965291
"5737_1",47.0344142095606,1.16373114995883,0.6012846973499,1.9354078942768,0.0529402613452515,0.349764174564852
"6281_1",8.29977929445596,1.70729507599079,0.884966777303819,1.92921940097268,0.0537036306427457,0.353427006331118
"6084_1",11.7064341976882,1.9460367765286,1.00826626083398,1.93008221352061,0.0535966519083698,0.353427006331118
"2375_1",395.916130942359,-0.695242360300134,0.360356267845633,-1.92931946058992,0.0536912152809418,0.353427006331118
"4849_1",53.7096862188939,-1.08225240416096,0.561465598639118,-1.92754891267448,0.0539112585337745,0.354333841710326
"4229_1",6.19083873976193,1.42430977448879,0.739331390061767,1.92648356830866,0.054044021636057,0.354746915629177
"4966_1",101.189969994802,2.33086761328784,1.21100055321393,1.92474529190085,0.0542612312505329,0.355253532084134
"1484_1",55.7327420021937,-0.602552640991536,0.313025107445301,-1.92493390037995,0.0542376281461926,0.355253532084134
"6585_1",14.6286373640221,-1.14245017819024,0.593935774974479,-1.92352477545123,0.0544141780842092,0.355337888802159
"4788_1",27.4192416997421,-0.970640924561408,0.50453510459602,-1.92383228782187,0.0543756088688919,0.355337888802159
"3022_1",93.089005401039,0.750869625651235,0.390768512911406,1.9215202884616,0.0546661470925721,0.35652446060117
"987_1",33.1144042584189,0.752140652548989,0.392618465760378,1.91570371274395,0.0554028195932632,0.359940981582865
"4317_1",35.610089128016,-0.76625723603766,0.399987225964951,-1.91570426827781,0.055402748841509,0.359940981582865
"4267_1",20.0976451410749,1.28224477121149,0.66907619205475,1.91644058843834,0.0553090386493975,0.359940981582865
"5927_1",53.7440245760224,1.30277146709815,0.68035895066083,1.91482961432752,0.0555142364362677,0.360203626186218
"702_1",34.1496531283395,0.892630581408545,0.466396588076277,1.91388746021993,0.0556345369987536,0.360523168239688
"3518_1",7.05129551205525,1.54074443598441,0.807563288110323,1.90789311335551,0.0564050325553565,0.364584885587107
"1001_1",20.1017563489526,0.76401535965921,0.400374806302515,1.90825033851389,0.0563588682871002,0.364584885587107
"6649_1",57.0949366142227,1.15428905113295,0.605742896619394,1.90557587645675,0.0567052544298517,0.364705191283737
"4918_1",14.3114658482655,-1.20442733184806,0.631590475121535,-1.90697513545672,0.05652380739363,0.364705191283737
"4115_1",54.2310534737796,-1.04242631774109,0.546845606159241,-1.90625343972781,0.0566173318816242,0.364705191283737
"3507_1",62.9477836235866,-1.32518732805156,0.695442748297418,-1.90553044272283,0.0567111541038369,0.364705191283737
"2874_1",13.0110645207383,1.52770480831007,0.801982977773567,1.90490926946009,0.0567918661139696,0.364761935015547
"3271_1",259.094653500969,1.40247085909536,0.737908992618472,1.90060139275264,0.0573542429584807,0.367908253819634
"5673_1",417.681298559186,1.46895858854198,0.773229024094612,1.89977166242823,0.0574630912443666,0.368030323651176
"3581_1",65.9686915830478,1.09763001329364,0.577897396347938,1.89935102706845,0.0575183379297166,0.368030323651176
"4120_1",18.4668225142457,2.3284337738911,1.22841189713548,1.89548292337509,0.0580284519876243,0.37082665665643
"4193_1",177.029960535852,0.562854976079844,0.29704909414035,1.89482138536301,0.0581160690097769,0.370919414032211
"1389_1",81.387256311427,1.54322682209908,0.815208925672356,1.89304456011234,0.0583519438718275,0.371956988951825
"5691_1",9.49180200455078,-1.17920660479015,0.623344832928211,-1.89174040193891,0.0585255774511726,0.372595708892409
"6587_1",24.3259809928552,1.41738184786244,0.749944792637776,1.88998158501387,0.0587604229840916,0.373622037871279
"1667_1",45.2647211416293,-1.05478684057508,0.558316079860553,-1.88922884119426,0.0588611717280926,0.37379422446601
"2248_1",217.917201535878,-0.90852283747302,0.481066488400251,-1.88855981320637,0.0589508361180909,0.373895678078991
"5591_1",21.9708852858722,1.63526472988681,0.866952634050429,1.88622153697925,0.0592651074517372,0.374951565099893
"2135_1",16.7748303489267,-1.27042057780835,0.673440583623605,-1.88646275365906,0.0592326230208532,0.374951565099893
"6367_1",12.9200562101328,1.42596256430169,0.756497910114369,1.88495241723287,0.0594362622706732,0.375057620340186
"5406_1",101.28640899614,0.82425468358589,0.437397138181032,1.88445376440653,0.0595036232506602,0.375057620340186
"2560_1",6.5012794151685,1.1135164970559,0.590654526046265,1.88522469218949,0.0593995084695828,0.375057620340186
"2292_1",81.943650213198,1.56149683109485,0.829389706148396,1.88270582516183,0.0597402455860636,0.376081893428891
"59_1",25.8151973973916,-1.30610941969832,0.694255019177997,-1.88131073397894,0.0599296617135463,0.376806819745395
"2752_1",9.51200771990201,-1.22432379417837,0.651287560208541,-1.87985134214193,0.060128340906866,0.377588120991879
"4233_1",88.5532261223151,-0.801415334819005,0.426528598560868,-1.8789252057729,0.0602547066071377,0.37791394477703
"3055_1",305.785316472717,0.71686674318003,0.381658654391368,1.87829290632285,0.0603411064443813,0.377988609998507
"6307_1",7.06758212557102,-1.24355985404465,0.662519545186525,-1.87701610175823,0.060515887032023,0.378616042910585
"6323_1",18.7800438728796,-0.965953587447706,0.515607449145506,-1.87342830102346,0.0610092649902252,0.380530327736626
"4274_1",41.3411236432182,0.959114807945743,0.512031459150878,1.8731560157188,0.0610468440633846,0.380530327736626
"2073_1",3.9281295066228,1.77659211059578,0.94807013279073,1.87390367985354,0.0609437021829882,0.380530327736626
"5098_1",17.1593645616992,1.444785220915,0.771678706071789,1.87226265225024,0.0611702750421771,0.380831871857677
"6164_1",10.6149746553431,2.38078071275943,1.27269054289763,1.8706674030428,0.0613911956693109,0.381738880914318
"6415_1",85.2713903131618,0.965778373833287,0.516662809268251,1.86926242127069,0.0615863135855477,0.382483421215507
"6252_1",42.731489604495,-0.809420904291072,0.433541903101044,-1.86699578172591,0.0619021769241675,0.383975117008833
"6062_1",5.88618239616238,1.23457295021521,0.662144336972634,1.86450730041694,0.0622504973319923,0.38472475452196
"4072_1",14.2964374346706,1.33045149372153,0.713222025451318,1.86540999330418,0.0621239576757545,0.38472475452196
"1972_1",16.2908856850889,1.15950462848301,0.621728415114785,1.86496965603371,0.0621856576234642,0.38472475452196
"1986_1",9.14106397769588,1.31072385131313,0.703485774629842,1.86318458536393,0.062436300846133,0.385403638069682
"804_1",3.91341154795342,2.66048080739239,1.42838878301176,1.86257469887348,0.0625221267837263,0.385464485176947
"2566_1",91.4782543994474,-1.07664389988829,0.578233267553193,-1.86195426708002,0.0626095367984778,0.385534938975092
"55_1",51.6369781304233,1.36374954484893,0.732861826485674,1.86085493276213,0.0627646655363672,0.386021712644275
"5935_1",7.57643014124902,1.83565282528694,0.988603483062342,1.85681403792017,0.0633376158142365,0.386311370736804
"4916_1",89.3543008394997,1.19508193540381,0.6438222769466,1.85622954998019,0.0634208458462274,0.386311370736804
"4020_1",39.6490825540336,0.865167890099473,0.46557189008179,1.85829064969426,0.0631277509299752,0.386311370736804
"3765_1",49.5494259003774,-0.945618603458235,0.509375380893506,-1.85642777198911,0.0633926092673059,0.386311370736804
"369_1",7.97428536934784,1.38796343724967,0.746956555723078,1.85815818418793,0.0631465542215669,0.386311370736804
"1814_1",18.4795270465929,1.20205259742542,0.647251261427771,1.85716532212516,0.0632876370139757,0.386311370736804
"1506_1",9.55612565378653,-1.02813230761571,0.553649604779654,-1.85700901570208,0.0633098714132068,0.386311370736804
"1171_1",4.30531129250002,-1.59678608486839,0.859306888426743,-1.85822563088242,0.0631369796801538,0.386311370736804
"4308_1",25.6120446399065,0.909697000529206,0.490713510304577,1.8538250556105,0.0637641926436251,0.387937066515292
"4800_1",3.91980220751072,-1.78959898435059,0.965635538270283,-1.85328616587191,0.0638413529731828,0.387941347288538
"863_1",39.1288868623475,0.82298157066701,0.444365259539752,1.85203850435879,0.0640202939887958,0.388139450295812
"6141_1",89.504736043965,1.18575432033943,0.640258814384192,1.85199218456665,0.0640269451906967,0.388139450295812
"1161_1",27.6420611281384,1.11114741915272,0.600186169475799,1.8513379275687,0.064120952937177,0.388245483536081
"794_1",6.26934665204149,1.7953222703602,0.970344245917527,1.85019108209644,0.0642860138441153,0.388738866100938
"537_1",11.4819460991023,-1.09900599812616,0.594280911420584,-1.84930388475556,0.0644139451298252,0.388738866100938
"4109_1",43.6220383647519,-0.696979038868245,0.376913131227948,-1.84917685567906,0.0644322795409714,0.388738866100938
"4154_1",12.614362221354,1.96250479174032,1.06208648334058,1.84778247583723,0.0646338170157962,0.389491671660511
"773_1",10.0788899570802,1.25388507028824,0.678796600869799,1.84721766237712,0.0647156005511692,0.389521894657927
"63_1",14.8115142691861,0.84665984064148,0.458795189342301,1.84539825244287,0.0649796271782864,0.390263087875217
"2480_1",13.920216387731,0.995309908244077,0.539372970096427,1.84530920796075,0.0649925717884427,0.390263087875217
"5560_1",18.4158304190453,1.49748885410142,0.812335823122038,1.84343569676164,0.0652654222057178,0.391438241456043
"5554_1",33.0752987622074,0.802704722836754,0.435984510984355,1.84113128474318,0.0656023220809918,0.392994311970428
"5511_1",7.02844468733995,1.26579375532733,0.688177853828512,1.83934101960037,0.0658650432906241,0.394102865161116
"4794_1",134.491040153925,0.695966083433133,0.378911664462157,1.83675022098097,0.0662467776284031,0.395701245090416
"174_1",21.8448611673096,-0.885718974929687,0.482432801405661,-1.83594268952893,0.0663661331438597,0.395701245090416
"1093_1",32.8712101865827,2.97047614550446,1.61779037230131,1.83613167463654,0.0663381847257714,0.395701245090416
"2218_1",33.3440636089375,1.11370680919922,0.607162843644401,1.83428024434824,0.0666124051570997,0.396703455125732
"2284_1",94.6963580267889,-0.877668616217497,0.478689569254063,-1.83348180656027,0.0667309517361931,0.396943551124787
"1081_1",37.3066649477408,-0.794510597970574,0.434807144168527,-1.82727125951415,0.0676589942651825,0.401992666161049
"4574_1",6.43101019409169,1.46126658062347,0.800442374159349,1.82557374246727,0.0679144939697794,0.402073970279552
"3926_1",58.9176245610625,-0.788038324638699,0.431484748839996,-1.82634108565195,0.0677989001370652,0.402073970279552
"3589_1",58.8345442567429,-0.767948466126842,0.42077628750292,-1.82507543541534,0.0679896465313077,0.402073970279552
"1762_1",13.8665447778038,1.61175101749324,0.882731890367235,1.82586698756598,0.0678702999268882,0.402073970279552
"6605_1",20.7932261421312,-1.21678310904333,0.667322014057769,-1.82338224037368,0.0682455182139606,0.402648557462368
"5761_1",49.1986716951063,-1.44678888034401,0.793448091686123,-1.82341969878521,0.0682398490345004,0.402648557462368
"3981_1",60.9361294476068,1.29982050493472,0.713350750363873,1.82213378800217,0.0684346880792296,0.403295711166099
"6610_1",144.48159688165,1.09794482787407,0.603478708679252,1.81935967596435,0.0688565744639623,0.40390550153774
"6064_1",45.5683701828853,-0.831848857943455,0.457042383655395,-1.82006940207686,0.068748436556589,0.40390550153774
"5151_1",17.741204952975,-1.57400672865353,0.864404507322842,-1.82091453170276,0.0686198498759407,0.40390550153774
"4706_1",63.3890885183825,-1.23569597152896,0.679057263662212,-1.81972277987978,0.0688012324380761,0.40390550153774
"4580_1",11.3506614229647,1.36573328946018,0.751080597078497,1.81835783639268,0.0690094582886409,0.404334862998342
"898_1",6.08499562585539,1.44673653525788,0.796119749274983,1.81723482751861,0.0691811643162962,0.404873388397793
"5183_1",29.6397335028809,1.39809202034911,0.769767318748035,1.81625276404693,0.0693316075263928,0.40528637855866
"1777_1",13.2680144082558,1.24088722397612,0.683469451619792,1.81557086572819,0.0694362261295342,0.405430853142988
"6049_1",40.5610179618547,1.21199918493193,0.668674792399494,1.81253906788194,0.069902943039127,0.406751758005196
"5890_1",59.7892877541097,-0.7470075023423,0.411990433764127,-1.81316710564687,0.0698060516329192,0.406751758005196
"2446_1",52.4615196886309,-0.73684226127227,0.406433600952117,-1.81294622183336,0.0698401162168976,0.406751758005196
"6699_1",7.05188968513362,1.61664658961063,0.892301611048859,1.81177145663823,0.0700215172205229,0.406975003868194
"4641_1",24.719790587817,-1.1819047670027,0.652789155950878,-1.81054595688112,0.0702111642992052,0.407447134297249
"2228_1",21.0618557074553,-1.29635189936536,0.716133746772566,-1.81020920352893,0.0702633509085717,0.407447134297249
"2750_1",31.7864786725075,-0.952794709681772,0.526629239538715,-1.80923245073962,0.0704148981788551,0.407859809771131
"920_1",70.6275553681969,-1.02263740041703,0.566036292677168,-1.80666401368063,0.0708146819026661,0.408311018152418
"6110_1",6.52698984871005,-2.28620930358726,1.26497781245386,-1.8073117813445,0.0707136801222327,0.408311018152418
"4869_1",40.5895813568459,-0.843091464800111,0.466522541894962,-1.80718269555758,0.0707337981145883,0.408311018152418
"2114_1",26.6923928868538,1.16004021724777,0.641906838454939,1.80717846851417,0.0707344569777644,0.408311018152418
"4746_1",48.6205924942502,0.90389521684838,0.500617312260479,1.80556124351143,0.070986901084252,0.408839428038019
"2123_1",16.2348364044269,1.03355972639089,0.572618814219805,1.804969904454,0.0710793916213919,0.408907974021477
"5233_1",8.22126218917483,-1.30254620753892,0.722317326132042,-1.80328805694578,0.0713429872974436,0.409495834329444
"4004_1",13.8763426231368,1.09507686124197,0.607097898708466,1.8037895759014,0.0712643006132319,0.409495834329444
"5112_1",43.6049695727994,-0.785187868511604,0.435799833830319,-1.80171676893599,0.071589978410092,0.410449209551194
"2338_1",16.9356266591138,-0.986521973032346,0.547955787713426,-1.80036783104166,0.0718025768124589,0.411203470368416
"5615_1",6.95910640698242,-1.54414669651081,0.859126883796857,-1.79734417073128,0.0722809979774656,0.413476644574589
"6351_1",85.2666913465694,-0.746318911090499,0.415353751290827,-1.79682718350588,0.0723630594286957,0.41347991389775
"6172_1",18.9232442965639,1.20600184608948,0.672391618837864,1.7936003547663,0.0728769798817152,0.414316245001082
"5827_1",23.8476256018439,-1.11155680133348,0.619793905252144,-1.79342970609122,0.0729042411644098,0.414316245001082
"33_1",19.9255303386146,1.20117132117903,0.669344292544804,1.79454928436344,0.0727255396387907,0.414316245001082
"2610_1",76.922400476408,1.1669204195693,0.650621158246504,1.7935482189271,0.0728853077448039,0.414316245001082
"2545_1",6.91978131669352,1.04000730769921,0.579925797449973,1.79334548018434,0.0729176994059847,0.414316245001082
"6586_1",10.5779084258589,1.20040461462914,0.669722616114749,1.79239073871064,0.073070397281327,0.414719458395361
"5937_1",56.4640225783342,-0.826766800996281,0.461419114715893,-1.79179139881394,0.0731663871218989,0.414800277381581
"6448_1",6.64435569643142,1.02089688586664,0.571773384593544,1.78549214317201,0.0741815246158585,0.417291636253732
"4125_1",9.15124102006143,1.21500943689615,0.680448855727429,1.78559994137583,0.0741640564119289,0.417291636253732
"4023_1",8.89521166139103,-1.70029932473298,0.951260568720419,-1.78741701342686,0.0738701138441991,0.417291636253732
"360_1",4.62549029672089,1.88134753166108,1.05306318933916,1.78654761718687,0.0740106345447109,0.417291636253732
